conv_id,turn,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,17,1.0,3.0,2.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,18,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,19,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,uncertain
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,20,1.0,2.0,1.0,3.0,4.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,21,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,22,1.0,2.0,1.0,3.0,2.0,1.0,0.0,mixed,assert,defend,agreement
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,23,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,24,1.0,3.0,1.0,4.0,3.0,0.0,2.0,mixed,concede,accommodate,accommodation
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,25,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,26,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,27,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,accommodate,clarification
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,28,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,29,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,30,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__opp_sup__s0__ffa9d12962,31,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,1,1.0,2.0,1.0,2.0,3.0,3.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,2,2.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,3,1.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,escalation
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,4,1.0,3.0,2.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,5,3.0,2.0,3.0,2.0,3.0,2.0,2.0,mixed,clarify,clarify,clarification
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,6,1.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,7,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,assert,persuade,clarification
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,8,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,9,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,10,1.0,2.0,0.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,11,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,12,1.0,3.0,0.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,13,0.0,3.0,2.0,2.0,4.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,14,2.0,3.0,2.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,15,1.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,16,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,17,1.0,3.0,1.0,2.0,3.0,3.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,18,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,19,1.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,20,0.0,3.0,1.0,3.0,3.0,0.0,1.0,negative,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,21,1.0,2.0,0.0,1.0,2.0,1.0,1.0,mixed,clarify,clarify,clarification
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,22,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,23,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,24,1.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,25,2.0,3.0,0.0,2.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,26,2.0,3.0,2.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,27,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,28,1.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,29,2.0,1.0,2.0,1.0,2.0,2.0,3.0,mixed,clarify,explore,uncertain
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,30,3.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__gemma2_9b__gemma2_9b__sup_opp__s0__e984994c76,31,1.0,3.0,1.0,1.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,2,2.0,2.0,2.0,3.0,2.0,2.0,3.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,3,1.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,4,1.0,4.0,1.0,4.0,2.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,5,2.0,3.0,2.0,3.0,2.0,2.0,2.0,mixed,clarify,explore,clarification
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,6,1.0,3.0,0.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,7,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,8,1.0,4.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,9,0.0,3.0,1.0,2.0,2.0,0.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,10,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,11,0.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,12,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,13,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,14,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,15,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,accommodate,persuade,accommodation
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,16,1.0,4.0,1.0,2.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,17,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,18,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,19,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,20,0.0,4.0,0.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,21,2.0,3.0,1.0,3.0,3.0,0.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,22,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,23,1.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,24,0.0,4.0,0.0,1.0,1.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,25,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,26,1.0,3.0,1.0,3.0,4.0,0.0,1.0,mixed,assert,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,27,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,28,1.0,4.0,0.0,4.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,29,2.0,3.0,1.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,30,1.0,3.0,1.0,3.0,2.0,0.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__opp_sup__s0__1f840ab0ac,31,1.0,3.0,1.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,2,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,3,1.0,4.0,1.0,2.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,4,0.0,3.0,2.0,3.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,5,1.0,3.0,1.0,2.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,6,1.0,4.0,0.0,3.0,3.0,1.0,0.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,7,1.0,3.0,2.0,3.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,8,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,9,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,10,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,11,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,12,1.0,3.0,0.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,13,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,14,1.0,3.0,2.0,2.0,3.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,15,1.0,4.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,16,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,17,2.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,18,0.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,19,1.0,3.0,1.0,2.0,2.0,3.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,20,0.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,uncertain
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,21,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,22,2.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,23,0.0,4.0,0.0,3.0,2.0,4.0,1.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,24,1.0,3.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,25,1.0,4.0,0.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,26,2.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,27,1.0,4.0,2.0,3.0,3.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,28,0.0,3.0,0.0,2.0,3.0,2.0,1.0,mixed,assert,defend,escalation
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,29,1.0,4.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,30,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__llama3_8b__llama3_8b__sup_opp__s0__2b27b3b9af,31,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,1,2.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,3,2.0,3.0,2.0,3.0,3.0,1.0,1.0,neutral,assert,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,4,1.0,2.0,1.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,escalation
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,5,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,clarify,challenge,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,7,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,8,1.0,2.0,1.0,2.0,3.0,1.0,2.0,negative,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,9,1.0,2.0,1.0,2.0,2.0,2.0,1.0,neutral,assert,defend,agreement
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,10,1.0,2.0,0.0,2.0,2.0,1.0,2.0,neutral,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,11,2.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,synthesize,defend,synthesis
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,12,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,13,2.0,2.0,2.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,14,1.0,2.0,2.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,15,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,16,1.0,3.0,1.0,2.0,2.0,0.0,2.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,17,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,clarify,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,18,2.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,19,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,20,1.0,3.0,2.0,3.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,21,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,clarify,defend,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,22,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,escalation
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,23,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,24,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,25,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,clarify,challenge,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,26,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,27,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,28,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,29,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,30,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__92713bbdfa,31,2.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,uncertain
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,2,1.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,clarify,challenge,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,3,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,clarify,defend,clarification
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,4,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__death_penalty__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__2bf7065238,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
